carro	especificacao	cor	km	anomod	preco
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	preto	42000	2011/2011	80900
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	preto	44000	2010/2011	94900
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	preto	47900	2011/2011	99900
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	prata	53000	2011/2012	100000
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	preto	67000	2010/2011	71000
fusion	FORD FUSION 2.5 16V HÍBRIDO 4P AUTOMÁTICO	preto	68000	2010/2011	75000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	100	2009/2010	50800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	100	2009/2010	57900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	100	2010/2010	52800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	100	2009/2010	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	100	2009/2010	57800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	100	2012/2012	71900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	200	2011/2011	65000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	2500	2011/2012	87000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	2500	2011/2012	85000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	10000	2012/2012	65000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	12000	2010/2010	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	13000	2012/2012	68900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	14000	2012/2012	70000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	14000	2012/2012	69900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	14200	2011/2012	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	15000	2012/2012	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	15000	2012/2012	65000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	15000	2011/2012	68900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	15000	2011/2012	75000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	15000	2012/2012	69900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	16000	2011/2012	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	16000	2011/2011	56000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	16000	2012/2012	67990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	16200	2011/2011	65600
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	16800	2011/2012	67500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	16812	2009/2010	51900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	18000	2011/2012	58000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	18000	2010/2010	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	19000	2011/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	19000	2011/2012	68000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	19000	2011/2012	63900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	19000	2011/2012	65000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	19014	2010/2011	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	19200	2011/2012	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	19900	2010/2010	53000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	20000	2011/2012	69500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	21000	2012/2012	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	22000	2012/2012	61200
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	22000	2011/2012	61990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	22000	2011/2011	62000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	22000	2011/2011	67900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	22800	2011/2011	69900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	22830	2011/2012	65990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	23000	2011/2012	59500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	23000	2012/2012	63900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	23450	2011/2011	57000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	23500	2010/2011	56500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	25000	2011/2011	54500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	25670	2011/2012	58500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	26000	2010/2011	57980
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	26000	2012/2012	72900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	26930	2011/2012	65300
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	26980	2011/2011	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	27000	2009/2010	50990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	27000	2010/2011	58000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	27000	2011/2011	58500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27000	2011/2012	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	27000	2010/2011	61900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	27000	2011/2012	69900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27000	2010/2011	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27000	2010/2010	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27000	2012/2012	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	27313	2011/2011	49900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27400	2010/2010	50000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27400	2010/2010	50000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	27500	2010/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	28000	2012/2012	57900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	28000	2011/2012	64890
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	28350	2009/2010	54000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29000	2011/2012	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	29000	2012/2012	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29000	2011/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29000	2010/2011	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	29000	2011/2011	62900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29000	2010/2011	85900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29000	2010/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	29678	2012/2012	64900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29700	2011/2012	59890
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	29900	2010/2010	65000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	29900	2012/2012	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	29900	2011/2011	54999
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	30000	2010/2011	56900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	30000	2012/2012	63899
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	30000	2010/2010	59000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	30000	2011/2012	60900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	30000	2011/2012	68000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	31000	2011/2011	53500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	31000	2011/2011	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	31000	2011/2011	56900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	31564	2012/2012	55090
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	31615	2011/2012	61990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	32000	2012/2012	64000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	32000	2012/2012	64000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	32000	2011/2012	63900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	32000	2009/2010	53000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	32500	2011/2012	62000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	32500	2011/2012	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	32800	2010/2011	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	32800	2010/2011	52990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	33000	2011/2011	65900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	33000	2010/2010	49900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	33000	2012/2012	64900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	33000	2012/2012	64900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	33060	2011/2012	62900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	33613	2010/2010	49500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	34000	2010/2011	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	34000	2011/2011	62000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	34200	2011/2011	54000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	34200	2012/2012	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	35000	2012/2012	59000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	35000	2010/2011	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	35000	2011/2012	61800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	35000	2009/2010	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	35000	2010/2011	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	35000	2011/2012	69800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	35000	2009/2010	52000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	35000	2010/2010	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	36000	2010/2010	49000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	36000	2012/2012	64900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	36135	2009/2010	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	36170	2009/2010	46890
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	36500	2011/2011	56000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	36897	2011/2012	57500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	37000	2010/2011	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	37000	2010/2011	54990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	37144	2010/2011	57500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	37282	2010/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	37500	2009/2010	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	38000	2011/2011	61900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	38000	2012/2012	57990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	38000	2011/2011	57000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	38000	2010/2010	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	38005	2010/2011	52990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	38247	2010/2010	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	38291	2010/2010	48900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	38455	2011/2011	50990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	38590	2011/2011	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	38606	2012/2012	53990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	39000	2011/2011	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	39000	2011/2011	55700
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	39000	2010/2010	52000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	39000	2010/2011	57990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	39500	2009/2010	51900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	39700	2010/2011	51000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	39980	2011/2012	62499
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40000	2011/2011	53000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	40000	2011/2012	61000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	40000	2012/2012	68900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40000	2010/2010	52890
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40000	2010/2011	53980
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40000	2012/2012	58000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	40000	2011/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	40000	2011/2012	63900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40000	2011/2011	79000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40362	2011/2012	64000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	40500	2010/2010	49900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	40842	2010/2010	52900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	41000	2009/2010	51000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	41000	2011/2011	57000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	41000	2011/2012	62000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	41000	2011/2012	59990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	41000	2011/2011	59700
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	41700	2012/2012	61990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42000	2010/2011	50000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42000	2010/2010	53000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	42000	2010/2010	54000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42000	2011/2011	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	42000	2010/2011	56890
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42000	2010/2011	61500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	42000	2009/2010	47500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	42000	2010/2010	55900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42167	2010/2011	55900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	42190	2011/2011	57900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	42269	2011/2012	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42650	2011/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	42820	2010/2010	47000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	43000	2011/2011	64000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	43000	2011/2012	57990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	43000	2010/2010	49500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	43320	2010/2011	58800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	43500	2011/2012	57900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	44000	2009/2010	57900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	44000	2010/2011	58000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	44000	2009/2010	49900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	44000	2011/2011	62800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	44000	2010/2011	53200
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	44023	2012/2012	63900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	44166	2010/2010	55900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	44469	2011/2011	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	44616	2009/2010	49800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	44700	2010/2011	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	45000	2010/2010	47500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	45000	2010/2011	55900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45000	2010/2011	55990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	45000	2011/2012	59900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	45000	2011/2012	62400
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	45000	2010/2010	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45000	2010/2011	55990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	vermelho	45000	2011/2011	45000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	45000	2009/2010	48990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	45000	2010/2011	52990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45000	2010/2011	57000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45000	2012/2012	70500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	45469	2011/2012	64500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45500	2010/2011	50900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	45788	2010/2010	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	46000	2011/2012	55990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	46000	2010/2010	54900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	46000	2010/2010	55000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	46111	2011/2012	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	46912	2010/2010	56900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	47000	2010/2010	50000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	47000	2010/2011	51990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	47000	2010/2011	68900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	47000	2010/2010	47900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	47000	2012/2012	59990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	47000	2009/2010	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	branco	47000	2011/2011	63000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	47300	2011/2012	54990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	47370	2010/2011	63800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48000	2009/2010	48000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48000	2009/2010	50000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	cinza	48000	2011/2012	52990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	48000	2010/2011	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48000	2010/2010	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48000	2010/2010	48900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	48000	2010/2010	60000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48000	2010/2010	49999
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48030	2010/2010	48850
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	48600	2010/2011	55500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	48650	2010/2010	54000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	49000	2010/2010	47990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	49000	2010/2011	53900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	49000	2011/2011	54500
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	49000	2011/2012	59800
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	49000	2010/2010	48990
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	preto	49000	2009/2010	51000
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	49000	2010/2010	58900
fusion	FORD FUSION 2.5 SEL 16V GASOLINA 4P AUTOMÁTICO	prata	49000	2011/2012	59800
